picId	accuracy11	accuracy12	accuracy21	accuracy22	accuracy31	accuracy32	average
11	0.0861238389400999	0.06459287920507492	0.37132881025736814	0.4641610128217102	0.013359484177003843	0.003339871044250961	0.1569373777914906
29	0.1970378731408106	0.13135858209387372	0.24068148515701482	0.3209086468760198	0.36894119800340686	0.4919215973378758	0.26888685210041074
30	0.12870534576076592	0.04290178192025531	0.3153157234723517	0.2627631028936264	0.19199821315270182	0.2559976175369358	0.21200642746193984
25	0.20097883134857028	0.1507341235114277	0.32588614084559064	0.32588614084559064	0.3179832431226605	0.4769748646839908	0.2816160717722738
36	0.12800828704171727	0.06400414352085863	0.5190523282091667	0.25952616410458335	0.31041009441949285	0.31041009441949285	0.31915690322345897
62	0.1552816476279424	0.06654927755483245	0.36952695130771396	0.26394782236265285	0.26755738713654464	0.30577987101319387	0.26412199535740033
35	0.1960131201703916	0.08167213340432984	0.17041779312083877	0.14201482760069897	0.36987683144468764	0.24658455429645842	0.24543591491197267
10	0.18345987669887684	0.16052739211151723	0.133397656107652	0.166747070134565	0.21511210796806718	0.21511210796806718	0.177323213591532
14	0.20639575140396196	0.17691064406053883	0.3179646858867085	0.3633882124419526	0.0752933662610341	0.032268585540443186	0.19988460118390153
6	0.17862007542328967	0.1488500628527414	0.15036486615872657	0.07518243307936329	0.3028439808986311	0.40379197453150817	0.21060964082688247
26	0.42521189880675864	0.26575743675422414	0.0	0.0	0.1952545707255998	0.1952545707255998	0.20682215651078614
2	0.5186026333105197	0.14817218094586276	0.21191240828394797	0.12109280473368456	0.05556195868194017	0.02381226800654579	0.2620256667588026
21	0.4109621438335588	0.4109621438335588	0.041531045345954955	0.06644967255352793	0.38617280408519694	0.38617280408519694	0.2795553310882369
55	0.15691539175443223	0.10984077422810257	0.08119215548698881	0.03247686219479552	0.22775321596981885	0.11387660798490942	0.15528692107041328
72	0.2528188385622451	0.4424329674839289	0.002986820595664131	0.0007467051489160328	0.1754134213109746	0.1754134213109746	0.14373969348962792
68	0.28847157437083276	0.17308294462249965	0.26410119928454445	0.21128095942763556	0.14734585565790356	0.07367292782895178	0.2333062097710936
47	0.31547606190698685	0.2628967182558224	0.12877668423999958	0.12877668423999958	0.3302604054523439	0.4403472072697919	0.2581710505331101
69	0.37151934539074605	0.26537096099339	0.23570597081321523	0.2020336892684702	0.23077422814349285	0.26374197502113467	0.27933318144915137
13	0.16179187917190874	0.3235837583438175	0.16445106802052625	0.1233383010153947	0.2483869978386362	0.18629024837897715	0.19154331501035704
41	0.33328479632752933	0.0740632880727843	0.30957508319848487	0.1719861573324916	0.18401285716431823	0.08178349207303032	0.27562424556344417
32	0.28943231041916057	0.1286365824085158	0.26445557770743466	0.2350716246288308	0.09755495591266328	0.03251831863755442	0.21714761467975283
7	0.27198707101944947	0.16319224261166967	0.14413842727131126	0.20179379817983575	0.2535057261047837	0.35490801654669724	0.22321040813184814
66	0.0	0.0	0.3138166478959154	0.3138166478959154	0.18570297409562087	0.12380198273041391	0.16650654066384543
17	0.19768976139460123	0.09884488069730062	0.3109693525760629	0.41462580343475053	0.16960663490263375	0.22614217987017834	0.22608858295776593
45	0.24052931239354522	0.38484689982967235	0.2826605790579923	0.3957248106811892	0.2729447855433929	0.43671165686942864	0.2653782256649768
50	0.08402806921261079	0.012004009887515826	0.12502331380974138	0.0714418936055665	0.32975486292563855	0.32975486292563855	0.1796020819826636
58	0.23875194666937513	0.05968798666734378	0.2826966608442339	0.2826966608442339	0.16436504991827874	0.041091262479569686	0.2286045524772959
38	0.3055459166310435	0.40739455550805803	0.24115448065804992	0.16076965377203328	0.20860530799996038	0.3129079619999406	0.2517685684296846
34	0.2635302287134557	0.4611779002485475	0.2008686139151582	0.2008686139151582	0.28773967595583455	0.28773967595583455	0.2507128395281495
46	0.11872949460973556	0.07915299640649037	0.3687751284105491	0.4302376498123073	0.49246271178011564	0.49246271178011564	0.3266557782668001
57	0.2561239844655344	0.20489918757242753	0.3406193078738844	0.2724954462991075	0.07834677611819373	0.007834677611819373	0.22503002281920417
65	0.17511735720205768	0.05837245240068589	0.13461165728210103	0.056088190534208764	0.13420143262817916	0.08946762175211943	0.1479768157041126
53	0.18773536970549673	0.1340966926467834	0.42753076306061716	0.18322746988312164	0.42679666736599814	0.42679666736599814	0.34735426671070396
40	0.16454823521185652	0.16454823521185652	0.32861795394136833	0.24646346545602626	0.07285637978864332	0.14571275957728663	0.1886741896472894
54	0.2785453986110242	0.11141815944440966	0.30036425305919084	0.24029140244735267	0.30940737749031716	0.12376295099612686	0.2961056763868441
43	0.1370040518810658	0.0913360345873772	0.23185511057198815	0.19321259214332345	0.2811384082488758	0.3748512109985011	0.21666585690064324
8	0.08713995417917222	0.05809330278611482	0.23571615164527038	0.23571615164527038	0.23914311531947202	0.31885748709262934	0.18733307371463823
73	0.3735697177084201	0.2988557741667361	0.22476031075076203	0.044952062150152405	0.36146907219838004	0.21688144331902803	0.31993303355252073
67	0.12429613245307568	0.055242725534700304	0.21702318883803462	0.19290950118936412	0.294207257718533	0.22882786711441458	0.21184219300321447
39	0.2149967705439891	0.2866623607253188	0.2584170869921612	0.1292085434960806	0.08697223300067888	0.07247686083389908	0.1867953635122764
5	0.12117806636479028	0.06058903318239514	0.12262380492197589	0.04598392684574096	0.19687342437920613	0.12304589023700384	0.14689176522199077
15	0.15149219077906625	0.15149219077906625	0.42266458034737253	0.3169984352605294	0.2572349617007624	0.4501611829763341	0.27713057760906706
42	0.11823248117811572	0.05911624058905786	0.23382726265438566	0.11691363132719283	0.13448895778546488	0.1075911662283719	0.16218290053932208
63	0.3626449907373698	0.4230858225269314	0.14849038170784779	0.07424519085392389	0.189061333365109	0.25208177782014535	0.2333989019367755
3	0.05593355130059352	0.11186710260118704	0.10638836363952354	0.15958254545928532	0.2693029561505562	0.2693029561505562	0.14387495703022443
49	0.17964555279026706	0.11976370186017804	0.3306089122364599	0.22040594149097326	0.30756886245139176	0.25630738537615977	0.2726077758260395
20	0.06903090128563458	0.0394462293060769	0.35878081349301283	0.1537632057827198	0.15930040672519305	0.1820576076859349	0.19570404050128018
56	0.1963865570653394	0.15274509993970842	0.2821545699157259	0.25080406214731193	0.298296198283007	0.06628804406289045	0.25894577508802413
44	0.16748089725163556	0.13398471780130844	0.14673822102139392	0.05869528840855757	0.12780786633153537	0.2044925861304566	0.14734232820152163
1	0.21402909170347387	0.3424465467255582	0.16997621036431243	0.06799048414572498	0.180914158728553	0.1085484952371318	0.18830648693211308
24	0.30116538761371464	0.13385128338387317	0.3752949801176655	0.1250983267058885	0.10813471847132383	0.012014968719035981	0.2615316954009013
64	0.11160108544803618	0.08928086835842894	0.229147647845432	0.18331811827634562	0.10782943383424286	0.17252709413478856	0.14952605570923702
71	0.18903315861399322	0.09451657930699661	0.21110803861132493	0.13194252413207808	0.08527250936037495	0.010659063670046869	0.1618045688618977
59	0.11511511547762608	0.0657800659872149	0.24597741295976294	0.2811170433825862	0.05533135090321365	0.039522393502295465	0.1388079597802009
23	0.270877007147253	0.11609014592025128	0.183675290083845	0.10495730861934001	0.24704794556403337	0.28234050921603815	0.2338667475983771
28	0.21422308913930055	0.1428153927595337	0.22664637281648364	0.15109758187765576	0.23089665320991026	0.11544832660495513	0.2239220383885648
19	0.11675516895095116	0.03184231880480486	0.34513859263883856	0.18825741416663921	0.13032676014319672	0.047391549142980625	0.19740684057766214
33	0.030959221640016743	0.020639481093344497	0.04547949079435172	0.015159830264783907	0.14751206159034697	0.09834137439356465	0.07465025800823848
74	0.18343684995285015	0.1222912333019001	0.06022755719095668	0.03011377859547834	0.0537533554843896	0.0179177851614632	0.0991392542093988
37	0.24113885646010352	0.0964555425840414	0.5336638615314668	0.10673277230629337	0.2857865235593747	0.2000505664915623	0.35352974718364844
70	0.31855028282389924	0.1365215497816711	0.5253919188203293	0.3752799420145209	0.28863611323803207	0.20616865231288006	0.3775261049607536
48	0.09529417633307852	0.035735316124904444	0.0508042037533028	0.03175262734581425	0.08423446948031864	0.02105861737007966	0.07677761652223332
51	0.212260280644559	0.1886758050173858	0.1269196250413827	0.05640872224061454	0.27570823054982163	0.24507398271095257	0.20496271207858777
60	0.21427724974865386	0.11904291652702992	0.26354814874317944	0.2342650211050484	0.4281255880157045	0.28541705867713635	0.30198366216917927
12	0.23319238741172463	0.3886539790195411	0.17941661797476774	0.47844431459938064	0.09849816705947978	0.1313308894126397	0.17036905748199072
31	0.34592362802782567	0.2767389024222605	0.24283369594012083	0.1457002175640725	0.23188091330888472	0.3710094612942155	0.2735460790922771
16	0.30773393313048386	0.15386696656524193	0.29376625920222227	0.391688345602963	0.37667104634620135	0.18833552317310068	0.3260570795596358
4	0.3207615387940379	0.10692051293134597	0.11997400480279412	0.039991334934264704	0.5296965668131294	0.35313104454208627	0.3234773701366538
27	0.27665397611167686	0.5533079522233537	0.5456481910503294	0.8184722865754941	0.07823796737989538	0.31295186951958154	0.30018004484730054
22	0.21312250053050996	0.17049800042440796	0.4108893585849899	0.24653361515099395	0.26771552477066024	0.42834483963305636	0.29724246129538673
52	0.08783335145954022	0.03903704509312898	0.3658028536050967	0.3251580920934193	0.2942393995590844	0.19615959970605626	0.24929186820790708
18	0.07260338465068858	0.04840225643379239	0.49203330145175767	0.24601665072587883	0.22700653963571799	0.3026753861809573	0.26388107524605475
61	0.2993965886602572	0.21774297357109615	0.038520451509429135	0.003501859228129921	0.3338208408691397	0.18208409501953077	0.223912627012942
9	0.3006526682789111	0.21865648602102625	0.10964657044935998	0.019935740081701816	0.15861027703267938	0.15861027703267938	0.18963650525365017
