picId	accuracy11	accuracy12	accuracy21	accuracy22	accuracy31	accuracy32	average
58	0.03129127468712718	0.03129127468712718	0.018237182519875866	0.00683894344495345	0.05330214484746504	0.01998830431779939	0.03427686735148936
73	0.029118491193952357	0.04658958591032377	0.06839831447573555	0.10943730316117688	0.0933718469889148	0.0933718469889148	0.06362955088620091
34	0.09551926537580058	0.14327889806370087	0.10077841880318138	0.10077841880318138	0.11883982247411026	0.11883982247411026	0.10504583555103075
3	0.04112405305045872	0.061686079575688085	0.027760418483886416	0.11104167393554566	0.013174308418242171	0.013174308418242171	0.027352926650862436
54	0.08760274245774469	0.07008219396619575	0.15980158404205094	0.07990079202102547	0.12081234561300461	0.04832493824520184	0.12273889070426675
45	0.06484668917929846	0.10375470268687755	0.15669388283087857	0.25071021252940573	0.10032260749729739	0.08025808599783792	0.10728772650249147
66	0.07394125987574406	0.09858834650099207	0.2144708534510098	0.14298056896733988	0.17331829029217669	0.17331829029217669	0.15391013453964353
4	0.4788626393317981	0.15962087977726605	0.2116778805438796	0.1881581160390041	0.3171931685140035	0.14097474156177933	0.3359112294632271
47	0.09391723439815144	0.10957010679784335	0.13007943434371297	0.06503971717185648	0.13054114411601184	0.13054114411601184	0.11817927095262541
33	0.09026454027233859	0.12035272036311812	0.18233866404198806	0.18233866404198806	0.15906380671345663	0.10604253780897109	0.14388900367592775
28	0.1239644649837089	0.16528595331161186	0.11359811964607598	0.1514641595281013	0.13531057992426904	0.15786234324498055	0.12429105485135132
72	0.09100030545994252	0.18200061091988504	0.075978111794374	0.151956223588748	0.09559012951567308	0.19118025903134617	0.08752284892332986
17	0.06670369261629303	0.07782097471900852	0.10970097755386161	0.12798447381283853	0.07109369025679146	0.059244741880659556	0.0824994534756487
30	0.10364256118160402	0.034547520393868006	0.24032697947041876	0.28038147604882185	0.16968635753251599	0.14140529794376333	0.17121863272817958
44	0.10035093235103819	0.14049130529145346	0.06212979705152008	0.11183363469273615	0.09303274325324394	0.05581964595194636	0.08517115755193407
6	0.11351750411977136	0.13243708813973326	0.08842635584163751	0.11790180778885001	0.14264601351768386	0.1664203491039645	0.11486329115969758
68	0.11671588829506249	0.09337271063604999	0.12846648140438072	0.06423324070219036	0.10052896726912008	0.05026448363456004	0.11523711232285443
25	0.049363559917355214	0.06170444989669402	0.0657369807207658	0.04930273554057434	0.08770613130826439	0.0657795984811983	0.06760222398212846
38	0.0743357946220022	0.09911439282933626	0.12212035657422174	0.08141357104948116	0.08864159926373022	0.11818879901830696	0.09503258348665139
29	0.1457817671039311	0.19437568947190811	0.11534679968970213	0.15379573291960283	0.1224032639310026	0.10200271994250217	0.1278439435748786
70	0.19612696876607197	0.2241451071612251	0.23904107895497237	0.27318980451996844	0.19187303990465165	0.21928347417674474	0.209013695875232
9	0.15547517128797636	0.11307285184580099	0.18529493105046527	0.06737997492744191	0.20260441591479197	0.11051149958988654	0.18112483941774452
40	0.04348528565008254	0.08697057130016508	0.07658313121401217	0.07658313121401217	0.13247474068678186	0.23183079620186825	0.08418105251695886
31	0.0987187656001587	0.11846251872019045	0.14049901813785964	0.11239921451028771	0.149947401771651	0.1799368821259812	0.1297217285032231
